loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,approved,log_residential_assets_value,log_loan_amount,dep_cat
2580,0, Not Graduate, Yes,3800000,10600000,12,490,3300000,6500000,14400000,3100000,0,15.009433329466965,16.176364653421913,no_dep
2581,1, Graduate, Yes,7600000,30000000,16,884,13300000,3600000,17200000,10800000,1,16.40327466837995,17.216707972959764,1_dep
2582,4, Graduate, No,7800000,25400000,18,425,3000000,14000000,30500000,7200000,0,14.914123179965662,17.050259771358842,more_than_3_dep
2583,0, Graduate, No,6800000,21700000,20,730,17500000,1300000,18600000,3600000,1,16.677711496036597,16.892822864593636,no_dep
2584,4, Graduate, Yes,5900000,17300000,20,657,1500000,5600000,13000000,4100000,1,14.220976332738882,16.666217117271472,more_than_3_dep
2585,2, Not Graduate, No,4900000,16800000,10,480,2200000,8900000,12600000,2700000,0,14.603968372873895,16.636889503897294,2_to_3_dep
2586,3, Not Graduate, Yes,1100000,3100000,16,356,1300000,100000,3000000,1600000,0,14.077875591662238,14.946912992035967,2_to_3_dep
2587,1, Not Graduate, Yes,9800000,36000000,12,629,28000000,4100000,29800000,11200000,1,17.147715103853763,17.399029524198163,1_dep
2588,1, Graduate, Yes,1200000,4700000,2,667,1100000,300000,4200000,800000,1,13.910821646859095,15.363073279446223,1_dep
2589,0, Not Graduate, No,4700000,11500000,18,559,7500000,0,18700000,2600000,1,15.830413711839864,16.257857680289998,no_dep
2590,4, Graduate, No,6700000,16000000,4,791,0,13000000,20700000,5200000,1,0.0,16.588099342704055,more_than_3_dep
2591,0, Not Graduate, Yes,3700000,11300000,6,538,6200000,400000,10400000,5400000,0,15.64006001130563,16.24031337217814,no_dep
2592,2, Graduate, No,7400000,16000000,20,358,16700000,5500000,26800000,4300000,0,16.630919337267223,16.588099342704055,2_to_3_dep
2593,2, Not Graduate, No,3300000,11700000,14,439,4000000,6300000,8300000,1700000,0,15.201805169084134,16.275099485238066,2_to_3_dep
2594,2, Graduate, Yes,4800000,15300000,12,503,3300000,4000000,12000000,4300000,0,15.009433329466965,16.54336345172214,2_to_3_dep
2595,4, Graduate, Yes,4600000,11900000,6,810,11200000,8200000,17500000,5200000,1,16.231424425551033,16.29204904211537,more_than_3_dep
2596,1, Graduate, Yes,8000000,30600000,14,302,12700000,13100000,23900000,6800000,0,16.357112630168974,17.236510599602347,1_dep
2597,0, Not Graduate, No,4100000,8800000,18,300,10900000,6400000,8600000,3500000,0,16.204273438942487,15.990262393084793,no_dep
2598,4, Not Graduate, No,2600000,7200000,16,612,1300000,1000000,5800000,1400000,1,14.077875591662238,15.789591722875162,more_than_3_dep
2599,3, Not Graduate, No,1300000,5000000,6,686,2700000,2000000,4100000,900000,1,14.80876270134486,15.424948670398354,2_to_3_dep
2600,0, Graduate, Yes,2300000,4900000,12,409,3300000,2400000,4700000,3200000,0,15.009433329466965,15.404745967162468,no_dep
2601,5, Graduate, No,300000,900000,6,492,800000,300000,700000,400000,0,13.592368256649284,13.710151153416941,more_than_3_dep
2602,0, Graduate, Yes,7000000,21700000,20,498,6600000,5500000,14700000,3900000,0,15.702580358511794,16.892822864593636,no_dep
2603,3, Not Graduate, Yes,4400000,10900000,18,611,8600000,6300000,8800000,3000000,1,15.967272877502799,16.204273438942487,2_to_3_dep
2604,5, Not Graduate, Yes,5100000,11800000,6,776,7600000,400000,10500000,4400000,1,15.843658936835498,16.283610174181653,more_than_3_dep
2605,1, Not Graduate, No,5900000,13000000,6,779,10800000,11600000,13100000,6600000,1,16.195056784687036,16.380459992348886,1_dep
2606,3, Graduate, Yes,7800000,27200000,16,560,3600000,8100000,21800000,8600000,1,15.096444681204078,17.11872756803093,2_to_3_dep
2607,4, Graduate, Yes,2200000,5100000,6,308,3200000,2600000,6600000,3100000,0,14.978661680269907,15.444751293772967,more_than_3_dep
2608,4, Not Graduate, No,5400000,12600000,18,786,300000,2500000,21000000,6600000,1,12.611541086966115,16.349207451286784,more_than_3_dep
2609,1, Not Graduate, No,7400000,29100000,8,597,12100000,4800000,16300000,7000000,1,16.308716093211594,17.186248766505983,1_dep
2610,4, Graduate, No,5800000,12000000,12,811,9400000,8800000,14200000,3100000,1,16.056220353623207,16.300417291085605,more_than_3_dep
2611,1, Graduate, Yes,5800000,13000000,12,862,11300000,8400000,12000000,3900000,1,16.24031337217814,16.380459992348886,1_dep
2612,3, Not Graduate, Yes,4800000,14200000,12,369,3200000,200000,14000000,3000000,0,14.978661680269907,16.468752592994022,2_to_3_dep
2613,1, Not Graduate, Yes,7400000,23900000,4,687,20800000,10900000,26100000,5600000,1,16.85046359274847,16.98938905874274,1_dep
2614,0, Not Graduate, Yes,9600000,19600000,12,500,21500000,700000,37600000,10900000,0,16.88356353960952,16.791040175221152,no_dep
2615,2, Not Graduate, Yes,200000,500000,6,746,400000,0,500000,0,1,12.899222326086994,13.122365377402328,2_to_3_dep
2616,4, Not Graduate, No,700000,2100000,14,619,1900000,700000,2400000,1000000,1,14.45736497045232,14.557448378884015,more_than_3_dep
2617,2, Not Graduate, No,7600000,16700000,20,692,9900000,9600000,25100000,7400000,1,16.108045416114916,16.630919337267223,2_to_3_dep
2618,1, Not Graduate, Yes,1400000,3300000,18,321,900000,1500000,3000000,700000,0,13.710151153416941,15.009433329466965,1_dep
2619,2, Not Graduate, Yes,3800000,15000000,14,730,10800000,2900000,10700000,3600000,1,16.195056784687036,16.52356082573315,2_to_3_dep
2620,3, Not Graduate, No,2700000,10800000,6,480,4400000,0,10300000,3500000,0,15.29711532616119,16.195056784687036,2_to_3_dep
2621,2, Not Graduate, Yes,5000000,10700000,2,753,12600000,9000000,11500000,5700000,1,16.349207451286784,16.185754392890075,2_to_3_dep
2622,4, Graduate, Yes,9000000,28900000,6,637,11300000,1200000,33000000,4800000,1,16.24031337217814,17.179352187684735,more_than_3_dep
2623,3, Graduate, No,3700000,9000000,6,483,9300000,400000,9900000,3600000,0,16.04552506565036,16.012735246411598,2_to_3_dep
2624,4, Not Graduate, Yes,300000,1100000,4,315,700000,100000,900000,100000,1,13.45883704259595,13.910821646859095,more_than_3_dep
2625,4, Graduate, No,1800000,4100000,8,777,2200000,2500000,3600000,1900000,1,14.603968372873895,15.226497775576945,more_than_3_dep
2626,2, Graduate, No,7900000,17700000,4,402,20900000,11800000,25600000,8400000,0,16.855259764781927,16.68907525404123,2_to_3_dep
2627,4, Graduate, Yes,2100000,7700000,8,493,4300000,400000,4400000,1300000,0,15.274125813221904,15.856731016694035,more_than_3_dep
2628,0, Graduate, Yes,900000,3100000,4,355,1700000,100000,3000000,500000,1,14.346139397261565,14.946912992035967,no_dep
2629,3, Graduate, No,9900000,23600000,18,557,18300000,8600000,23000000,9100000,1,16.722411672456456,16.97675731236872,2_to_3_dep
2630,0, Not Graduate, Yes,5600000,20000000,20,606,7100000,500000,20000000,7600000,1,15.775605482856605,16.811242881518265,no_dep
2631,1, Not Graduate, Yes,6000000,12200000,16,743,8800000,2600000,20600000,2900000,1,15.990262393084793,16.316946591670696,1_dep
2632,5, Not Graduate, No,5700000,18400000,4,579,12800000,4000000,17200000,4900000,1,16.36495580701484,16.72786127692704,more_than_3_dep
2633,0, Graduate, Yes,9000000,33100000,20,734,2800000,5900000,25300000,10300000,1,14.845130332288226,17.31504387055877,no_dep
2634,0, Graduate, No,7300000,16100000,2,490,7600000,1400000,21800000,10700000,0,15.843658936835498,16.59432989206649,no_dep
2635,5, Graduate, No,5300000,20500000,16,802,11200000,7100000,21100000,4100000,1,16.231424425551033,16.835935492889124,more_than_3_dep
2636,1, Not Graduate, Yes,3500000,7400000,16,867,500000,6600000,9500000,2100000,1,13.122365377402328,15.816990693309524,1_dep
2637,0, Not Graduate, No,1000000,2200000,12,302,2200000,400000,3700000,1400000,0,14.603968372873895,14.603968372873895,no_dep
2638,0, Not Graduate, No,5100000,19900000,12,867,1800000,7100000,18300000,5700000,1,14.403297778421795,16.806230339945976,no_dep
2639,0, Graduate, Yes,2900000,9900000,8,312,1800000,4500000,11200000,3700000,0,14.403297778421795,16.108045416114916,no_dep
2640,3, Not Graduate, No,7600000,19100000,14,762,14800000,15000000,23500000,7300000,1,16.51013780630191,16.765198945372877,2_to_3_dep
2641,5, Not Graduate, Yes,6000000,14700000,18,462,15400000,9700000,13800000,3500000,0,16.54987813231892,16.503358119776173,more_than_3_dep
2642,1, Graduate, No,6300000,18200000,18,849,4300000,5800000,15500000,5200000,1,15.274125813221904,16.716932206992077,1_dep
2643,3, Not Graduate, No,1900000,7400000,18,592,2300000,3000000,6000000,1800000,1,14.648420115681892,15.816990693309524,2_to_3_dep
2644,4, Graduate, No,600000,1400000,4,507,200000,300000,1700000,400000,0,12.206077645517674,14.151983508870947,more_than_3_dep
2645,2, Not Graduate, Yes,4100000,11400000,14,505,8100000,7500000,10100000,5500000,0,15.90737474309945,16.249124001084017,2_to_3_dep
2646,0, Not Graduate, Yes,800000,3200000,8,467,900000,400000,3100000,800000,0,13.710151153416941,14.978661680269907,no_dep
2647,2, Not Graduate, No,6600000,22900000,16,543,2500000,11000000,26300000,8500000,0,14.731801689838349,16.94664751219259,2_to_3_dep
2648,4, Graduate, Yes,300000,1100000,12,674,600000,0,800000,200000,1,13.304686600863562,13.910821646859095,more_than_3_dep
2649,3, Graduate, No,6100000,13500000,2,717,15700000,4200000,16100000,3400000,1,16.5691713340128,16.41820031748273,2_to_3_dep
2650,5, Not Graduate, Yes,4800000,17000000,10,666,6800000,5400000,12400000,2900000,1,15.732433317205148,16.648723960844016,more_than_3_dep
2651,4, Not Graduate, No,4500000,17300000,18,830,200000,4200000,12000000,2500000,1,12.206077645517674,16.666217117271472,more_than_3_dep
2652,2, Graduate, No,3800000,9400000,16,383,8300000,500000,9200000,2300000,0,15.931766193248746,16.056220353623207,2_to_3_dep
2653,2, Graduate, Yes,7000000,18900000,8,584,13000000,13600000,20600000,5000000,1,16.380459992348886,16.75467253293992,2_to_3_dep
2654,2, Not Graduate, No,4400000,14200000,18,799,6300000,7800000,10800000,2400000,1,15.656060350091908,16.468752592994022,2_to_3_dep
2655,5, Graduate, No,5300000,19400000,6,510,14700000,7000000,13600000,3700000,0,16.503358119776173,16.780783675579947,more_than_3_dep
2656,0, Not Graduate, Yes,2600000,5900000,6,572,5800000,3100000,7300000,3800000,1,15.573368647930426,15.59046307836746,no_dep
2657,3, Not Graduate, No,3300000,13100000,2,554,6000000,2500000,6700000,3800000,1,15.607270193858982,16.388122864507256,2_to_3_dep
2658,1, Not Graduate, Yes,1200000,4800000,6,344,2900000,1700000,3200000,1300000,0,14.88022163978423,15.38412668421143,1_dep
2659,3, Graduate, No,4300000,8600000,8,881,9100000,5200000,15000000,5500000,1,16.02378508137718,15.967272877502799,2_to_3_dep
2660,0, Not Graduate, Yes,8400000,27200000,10,514,2500000,6400000,20100000,7200000,0,14.731801689838349,17.11872756803093,no_dep
2661,0, Graduate, No,600000,1800000,18,796,1000000,700000,1200000,500000,1,13.815511557963774,14.403297778421795,no_dep
2662,2, Graduate, Yes,4700000,16200000,12,802,2300000,5400000,14800000,6700000,1,14.648420115681892,16.600521861931007,2_to_3_dep
2663,3, Graduate, No,4200000,12500000,20,375,1300000,5100000,10900000,2400000,0,14.077875591662238,16.341239282272525,2_to_3_dep
2664,2, Graduate, No,4300000,14700000,2,871,4100000,7300000,13900000,4400000,1,15.226497775576945,16.503358119776173,2_to_3_dep
2665,0, Not Graduate, No,800000,2900000,2,439,100000,900000,2700000,1200000,1,11.51293546492023,14.88022163978423,no_dep
2666,0, Not Graduate, Yes,9300000,32000000,8,438,24800000,6400000,34900000,12400000,0,17.02635425145779,17.281246492014,no_dep
2667,5, Not Graduate, No,6200000,13700000,2,468,3300000,12300000,13900000,5500000,0,15.009433329466965,16.432906463791053,more_than_3_dep
2668,3, Graduate, Yes,3500000,10200000,12,645,10400000,5700000,10000000,2400000,1,16.15731646026544,16.13789837629371,2_to_3_dep
2669,2, Graduate, Yes,3600000,9200000,18,700,4400000,1800000,10700000,3500000,1,15.29711532616119,16.034714150714915,2_to_3_dep
2670,5, Graduate, Yes,9500000,36700000,16,348,3500000,2200000,31600000,11400000,0,15.068273812173887,17.418287340272755,more_than_3_dep
2671,5, Graduate, Yes,600000,1400000,10,877,1400000,400000,2000000,700000,1,14.151983508870947,14.151983508870947,more_than_3_dep
2672,0, Not Graduate, Yes,3800000,14900000,6,899,7800000,600000,12400000,2800000,1,15.86963441986494,16.51687183802978,no_dep
2673,3, Graduate, Yes,1400000,3500000,12,610,1200000,600000,3800000,1400000,1,13.997832948091215,15.068273812173887,2_to_3_dep
2674,1, Not Graduate, No,6300000,23900000,4,742,1500000,7100000,21800000,4300000,1,14.220976332738882,16.98938905874274,1_dep
2675,1, Not Graduate, Yes,2800000,6600000,18,801,4000000,4900000,7100000,3700000,1,15.201805169084134,15.702580358511794,1_dep
2676,4, Graduate, Yes,5400000,17100000,2,533,13800000,5100000,12200000,4700000,1,16.440179222591198,16.65458907995242,more_than_3_dep
2677,3, Not Graduate, Yes,6300000,23900000,16,656,12700000,9300000,15200000,5100000,1,16.357112630168974,16.98938905874274,2_to_3_dep
2678,3, Graduate, Yes,3900000,14300000,18,785,10900000,7600000,13900000,4900000,1,16.204273438942487,16.475770165160203,2_to_3_dep
2679,2, Graduate, Yes,4200000,15700000,2,332,7000000,700000,13300000,3000000,1,15.76142084987672,16.5691713340128,2_to_3_dep
2680,0, Graduate, No,3100000,8100000,18,768,400000,1600000,11600000,2400000,1,12.899222326086994,15.90737474309945,no_dep
2681,1, Graduate, No,3400000,8600000,6,640,7700000,1000000,7800000,4400000,1,15.856731016694035,15.967272877502799,1_dep
2682,4, Not Graduate, No,1500000,3100000,6,885,100000,2800000,3800000,1900000,1,11.51293546492023,14.946912992035967,more_than_3_dep
2683,3, Not Graduate, Yes,900000,2000000,18,772,2300000,700000,3500000,800000,1,14.648420115681892,14.508658238524095,2_to_3_dep
2684,4, Graduate, Yes,7800000,25600000,4,665,1000000,2300000,27300000,8200000,1,13.815511557963774,17.05810294851229,more_than_3_dep
2685,1, Not Graduate, Yes,3500000,10500000,20,454,8300000,4000000,7600000,2100000,0,15.931766193248746,16.166885910365842,1_dep
2686,1, Not Graduate, No,8400000,32500000,14,698,20600000,5900000,17300000,12200000,1,16.840801682303496,17.296750678069195,1_dep
2687,4, Not Graduate, Yes,6400000,21300000,20,332,3600000,9100000,16200000,8000000,0,15.096444681204078,16.87421767762801,more_than_3_dep
2688,1, Not Graduate, No,9600000,28300000,6,536,18700000,9300000,27300000,6000000,0,16.74403413530075,17.158372397949154,1_dep
2689,5, Not Graduate, Yes,2100000,6500000,10,796,2400000,2800000,7300000,2700000,1,14.690979711984754,15.687312888712007,more_than_3_dep
2690,2, Not Graduate, Yes,6000000,19900000,8,486,12100000,8100000,20100000,6600000,0,16.308716093211594,16.806230339945976,2_to_3_dep
2691,0, Not Graduate, Yes,8300000,16800000,18,422,8000000,10600000,23300000,11400000,0,15.894952224644102,16.636889503897294,no_dep
2692,1, Not Graduate, Yes,5300000,18500000,6,501,6700000,8600000,16600000,4300000,0,15.717618233614914,16.733281344102608,1_dep
2693,1, Not Graduate, Yes,9700000,23500000,4,666,15100000,9400000,23300000,8000000,1,16.530205368010318,16.97251102166758,1_dep
2694,3, Not Graduate, Yes,8200000,16500000,18,371,19000000,1200000,18500000,8200000,0,16.759949589762293,16.61887099947687,2_to_3_dep
2695,5, Graduate, No,3400000,6900000,14,312,1800000,400000,10300000,3800000,0,14.403297778421795,15.747032114495013,more_than_3_dep
2696,5, Graduate, No,2800000,11000000,12,753,3900000,4600000,10700000,2400000,1,15.176487367510099,16.213405921671733,more_than_3_dep
2697,0, Not Graduate, Yes,2400000,5200000,16,740,6300000,1000000,7500000,2900000,1,15.656060350091908,15.46416937585933,no_dep
2698,1, Graduate, No,8200000,24000000,4,366,10900000,15200000,25200000,10400000,0,16.204273438942487,16.993564429978885,1_dep
2699,4, Not Graduate, No,4200000,11100000,8,526,11600000,200000,16800000,4900000,0,16.266515742283485,16.22245575637265,more_than_3_dep
2700,4, Graduate, Yes,5500000,14800000,10,354,16000000,3400000,21200000,7700000,0,16.588099342704055,16.51013780630191,more_than_3_dep
2701,5, Not Graduate, Yes,2900000,6300000,6,719,7900000,1600000,8000000,1600000,1,15.882373444019521,15.656060350091908,more_than_3_dep
2702,5, Not Graduate, No,6300000,20100000,12,774,15600000,11800000,16200000,5800000,1,16.562781536322326,16.816230422780546,more_than_3_dep
2703,5, Not Graduate, Yes,9700000,29100000,18,732,4700000,7400000,35600000,12400000,1,15.363073279446223,17.186248766505983,more_than_3_dep
2704,1, Not Graduate, No,6500000,16000000,6,862,2000000,0,24000000,9700000,1,14.508658238524095,16.588099342704055,1_dep
2705,5, Not Graduate, No,4900000,10800000,18,613,6800000,800000,14500000,5300000,1,15.732433317205148,16.195056784687036,more_than_3_dep
2706,5, Graduate, Yes,6900000,16500000,6,447,4100000,400000,14100000,6600000,0,15.226497775576945,16.61887099947687,more_than_3_dep
2707,4, Not Graduate, Yes,1100000,3000000,4,730,300000,600000,3600000,1100000,1,12.611541086966115,14.914123179965662,more_than_3_dep
2708,2, Not Graduate, Yes,7800000,29600000,14,568,0,8600000,27000000,7200000,1,0.0,17.20328495307807,2_to_3_dep
2709,2, Graduate, Yes,8200000,23600000,6,495,23000000,10600000,27200000,6100000,0,16.951004817371683,16.97675731236872,2_to_3_dep
2710,5, Not Graduate, Yes,6700000,23600000,14,854,3000000,3300000,19400000,7500000,1,14.914123179965662,16.97675731236872,more_than_3_dep
2711,3, Graduate, Yes,7400000,15200000,10,548,16700000,12800000,19300000,4800000,0,16.630919337267223,16.536806051605975,2_to_3_dep
2712,1, Not Graduate, No,1200000,2700000,14,779,600000,2200000,2400000,600000,1,13.304686600863562,14.80876270134486,1_dep
2713,0, Not Graduate, No,9500000,24800000,2,564,17400000,16000000,19600000,12000000,1,16.67198082165602,17.02635425145779,no_dep
2714,5, Not Graduate, Yes,4000000,8200000,2,571,3500000,7700000,9500000,4400000,1,15.068273812173887,15.919644834185693,more_than_3_dep
2715,0, Not Graduate, Yes,8600000,32600000,8,778,21500000,14100000,33600000,11000000,1,16.88356353960952,17.29982287701178,no_dep
2716,4, Graduate, Yes,9100000,28400000,12,808,25800000,11800000,19300000,9700000,1,17.065885088651534,17.1618997383427,more_than_3_dep
2717,0, Not Graduate, Yes,7100000,18600000,20,770,19200000,13100000,23100000,5100000,1,16.770420889081343,16.73867219244687,no_dep
2718,0, Not Graduate, No,9000000,28400000,4,612,0,7200000,26900000,13200000,1,0.0,17.1618997383427,no_dep
2719,3, Graduate, Yes,1400000,2700000,14,819,1200000,1500000,4000000,1300000,1,13.997832948091215,14.80876270134486,2_to_3_dep
2720,1, Graduate, No,8800000,20200000,6,627,24200000,16100000,17600000,11900000,1,17.001863232449228,16.821193211876384,1_dep
2721,3, Not Graduate, Yes,5400000,14700000,4,359,12300000,9900000,15100000,6100000,0,16.325109901643454,16.503358119776173,2_to_3_dep
